,,SYS_MS,MAKE_CAN_ID(HEX),DATA(HEX)
RX,Exd,1442905577,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1442925093,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442940236,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442965175,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1442975109,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442990249,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1443025105,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443040192,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1443075116,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443090187,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1443125109,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443125678,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1443130292,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1443140223,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1443145246,1CEB56F4,01 5F 19 1A 0C 52 31 41 
RX,Exd,1443155253,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1443175124,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443190248,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1443215211,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1443225124,181056F4,60 1B D0 07 02 00 00 00 
TX,Exd,124478,0101FFEE,58 0D 01 01 01 01 01 01 
TX,Exd,124481,0102FFEE,58 0E 01 01 01 01 01 01 
RX,Exd,1443240641,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1443275135,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443290202,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443325124,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443340238,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443375145,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443375702,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1443390253,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443425132,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443440229,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443465219,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1443475144,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443491813,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443505698,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1443515270,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1443525146,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443525709,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1443535292,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1443541312,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443575156,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443590186,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443625149,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443625717,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1443640217,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443675165,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443715266,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1443725155,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443740928,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443775172,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443790785,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443825166,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443840234,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443875677,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443877437,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1443880827,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1443890185,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443895323,1CEB56F4,01 5F 19 19 0C 52 01 41 
RX,Exd,1443905858,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1443910272,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1443941858,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1443965249,181356F4,17 50 02 4E 03 00 D0 00 
RX,Exd,1443976851,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1443990208,1812F456,66 19 03 0C 01 00 FD 00 
TX,Exd,125232,0101FFEE,5B 0E 01 01 01 01 01 01 
TX,Exd,125234,0102FFEE,5B 0F 01 01 01 01 01 01 
RX,Exd,1444026729,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444040174,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444075686,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444090171,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444125186,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444126945,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1444130882,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1444140633,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444146676,1CEB56F4,01 60 19 1A 0C 52 01 41 
RX,Exd,1444155890,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1444160276,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1444175202,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444190188,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444215287,181356F4,20 50 02 4E 03 00 D0 00 
RX,Exd,1444225193,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444240245,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444275208,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444290242,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444325202,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444375217,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444375811,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1444390221,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444395517,1CEB56F4,01 60 19 19 0C 52 01 41 
RX,Exd,1444405665,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1444411405,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1444426124,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444440233,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444466109,181356F4,20 50 02 4E 03 00 D0 00 
RX,Exd,1444475224,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444490166,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444506375,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1444515337,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1444525218,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444526466,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1444535905,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1444540221,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444575749,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444590234,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444625222,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444625811,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1444633031,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1444640202,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444645358,1CEB56F4,01 60 19 1A 0C 52 21 41 
RX,Exd,1444656026,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1444660237,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1444675227,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444690218,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444716281,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1444725233,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444740240,1812F456,66 19 03 0C 01 00 FD 00 
TX,Exd,125985,0101FFEE,5A 0F 01 01 01 01 01 01 
TX,Exd,125987,0102FFEE,5A 00 01 01 01 01 01 01 
RX,Exd,1444776843,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444791842,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444827301,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444840225,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444925249,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444940229,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1444965328,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1444975265,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1444990506,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1445025280,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445040234,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1445075269,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445090249,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1445125264,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445125826,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1445130195,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1445141436,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1445145401,1CEB56F4,01 60 19 1A 0C 52 31 41 
RX,Exd,1445155405,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1445160663,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1445175280,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445190162,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1445215361,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1445225268,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445240202,1812F456,66 19 03 0C 01 00 FD 00 
RX,Exd,1445275276,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445290202,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445325280,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445340209,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445375296,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445375859,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1445390234,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445425285,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445441342,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445465370,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1445475288,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445490186,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445505865,18E1D0F3,64 61 31 32 31 31 32 34 
TX,Exd,126738,0101FFEE,55 00 01 01 01 01 01 01 
TX,Exd,126740,0102FFEE,55 01 01 01 01 01 01 01 
RX,Exd,1445515412,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1445525295,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445526058,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1445535441,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1445540202,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445575313,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445590226,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445625300,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445625868,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1445631092,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1445640161,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445645436,1CEB56F4,01 61 19 1A 0C 52 31 41 
RX,Exd,1445655447,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1445675342,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445690577,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445715406,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1445725311,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445740738,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445775338,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445790233,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445825317,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445841723,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445875318,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445875893,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1445890382,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445925328,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445941405,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1445965407,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1445975342,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1445990794,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446025322,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446040549,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446075374,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446090795,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446125343,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446125906,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1446175343,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446215438,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1446225337,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446241409,1812F456,67 19 03 0C 01 00 FD 00 
TX,Exd,127491,0101FFEE,54 01 01 01 01 01 01 01 
TX,Exd,127492,0102FFEE,54 02 01 01 01 01 01 01 
RX,Exd,1446275389,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446290155,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446325358,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446340405,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446376267,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446376827,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1446390729,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446395530,1CEB56F4,01 61 19 1A 0C 52 31 41 
RX,Exd,1446410249,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1446425770,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446440155,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446467068,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1446476343,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446490174,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446507054,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1446516630,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1446525374,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446526103,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1446535510,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1446540216,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446575412,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446590155,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446625767,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446626624,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1446641343,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446675375,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446691377,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446715506,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1446725418,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446740795,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446775898,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446825420,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446840166,1812F456,67 19 03 0C 01 00 FD 00 
RX,Exd,1446875889,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446876467,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1446890182,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1446925405,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446940218,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1446965485,181356F4,20 50 02 4E 03 00 D0 00 
RX,Exd,1446975404,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1446990194,1812F456,68 19 03 0C 01 00 FD 00 
TX,Exd,128243,0101FFEE,57 02 01 01 01 01 01 01 
TX,Exd,128245,0102FFEE,57 03 01 01 01 01 01 01 
RX,Exd,1447025889,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447040719,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447075406,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447090150,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447125421,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447125983,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1447140147,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447175422,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447190770,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447216100,181356F4,20 50 02 4E 03 00 D0 00 
RX,Exd,1447225414,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447240405,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447275421,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447290145,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447325436,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447375437,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447376015,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1447380252,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1447391326,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447396171,1CEB56F4,01 62 19 1A 0C 52 21 41 
RX,Exd,1447406014,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1447425910,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447440146,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447466137,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1447475439,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447490202,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447506139,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1447515562,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1447525458,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447535588,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1447540170,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447575984,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447590192,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447625446,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447628108,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1447630218,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1447640206,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447647843,1CEB56F4,01 62 19 1A 0C 52 21 41 
RX,Exd,1447655596,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1447675827,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447690172,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447715561,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1447725819,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447740146,1812F456,68 19 03 0C 01 00 FD 00 
TX,Exd,128996,0101FFEE,56 03 01 01 01 01 01 01 
TX,Exd,128998,0102FFEE,56 04 01 01 01 01 01 01 
RX,Exd,1447776607,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447825463,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447840123,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447875468,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447876083,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1447880205,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1447890145,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447895671,1CEB56F4,01 62 19 1A 0C 52 21 41 
RX,Exd,1447906006,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1447910202,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1447926029,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1447940167,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1447966196,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1447990265,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448025985,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448040420,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448075485,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448090155,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448125971,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448126540,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1448140190,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448175498,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448190637,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448215592,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1448225493,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448240134,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448275499,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448290124,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448325515,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448340146,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448375718,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448376889,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1448390202,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448425508,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448440473,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448465624,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1448475515,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448490145,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448506145,18E1D0F3,64 61 31 32 31 31 32 34 
TX,Exd,129748,0101FFEE,51 04 01 01 01 01 01 01 
TX,Exd,129751,0102FFEE,51 05 01 01 01 01 01 01 
RX,Exd,1448515643,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1448525530,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448526707,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1448535665,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1448540483,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448576491,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448591933,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448625525,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448626101,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1448640472,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448645655,1CEB56F4,01 62 19 1A 0C 52 31 41 
RX,Exd,1448655676,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1448675532,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448690791,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448715637,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1448725546,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448740191,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448775546,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448790145,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448825538,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448840117,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448875547,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448876112,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1448890170,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448925562,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448941499,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1448965640,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1448975559,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1448990179,1812F456,68 19 03 0C 01 00 FD 00 
RX,Exd,1449025551,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449075561,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449090796,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449125577,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449126140,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1449140156,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449175575,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449190500,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449215672,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1449225567,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449240099,1812F456,69 19 03 0C 01 00 FD 00 
TX,Exd,130502,0101FFEE,50 05 01 01 01 01 01 01 
TX,Exd,130503,0102FFEE,50 06 01 01 01 01 01 01 
RX,Exd,1449275578,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449290203,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449325593,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449341342,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449375589,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449376157,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1449380563,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1449390145,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449395750,1CEB56F4,01 63 19 1A 0C 52 31 41 
RX,Exd,1449406104,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1449425583,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449440159,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449465675,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1449475592,181056F4,60 1B D0 07 02 00 00 00 
